Sm_g00000343	36.86	Equal
Sm_g00000344	9.56	More Ref
Sm_g00000347	34.11	More Ref
Sm_g00000348	19.34	More Ref
Sm_g00000349	29.45	More Alt
Sm_g00000350	16.05	More Alt
Sm_g00000351	30.21	More Ref
Sm_g00000352	14.33	More Ref
Sm_g00000353	44.83	More Ref
Sm_g00000354	32.66	More Alt
Sm_g00000355	60.75	More Alt
Sm_g00000356	19.93	More Ref
Sm_g00000357	16.42	More Alt
Sm_g00000358	24.56	More Ref
Sm_g00000359	23.61	More Ref
Sm_g00000360	32.13	More Alt
Sm_g00000361	10.98	More Ref
Sm_g00000362	31.45	More Ref
Sm_g00000363	15.79	Equal
Sm_g00000364	39.07	More Ref
Sm_g00000365	24.07	More Ref
Sm_g00000366	15.75	Equal
Sm_g00000367	No variants
Sm_g00000368	23.99	More Alt
Sm_g00000369	22.98	More Ref
Sm_g00000370	24.28	More Alt
Sm_g00000371	37.05	Equal
Sm_g00000372	13.23	More Ref
Sm_g00000373	74.51	More Alt
Sm_g00000377	No variants
Sm_g00000378	16.33	More Ref
Sm_g00000379	22.12	More Ref
Sm_g00000381	65.81	More Alt
Sm_g00000382	30.25	More Ref
Sm_g00000384	30.48	More Alt
Sm_g00000389	26.01	More Alt
Sm_g00000390	3.89	More Ref
Sm_g00000391	55.58	More Ref
Sm_g00000392	No variants
Sm_g00000393	21.67	More Alt
Sm_g00000394	22.18	More Ref
Sm_g00000395	36.92	More Ref
Sm_g00000396	8.77	More Alt
Sm_g00000397	57.9	More Ref
Sm_g00000398	51.44	More Alt
Sm_g00000402	No variants
Sm_g00000403	42.42	More Alt
Sm_g00000404	14.69	More Alt
Sm_g00000405	15.99	More Ref
Sm_g00000406	12.72	More Ref
Sm_g00000408	5.28	More Ref
Sm_g00000409	9.92	More Alt
Sm_g00000410	18.95	More Ref
Sm_g00000411	40.53	More Ref
Sm_g00000412	73.58	More Ref
Sm_g00000414	36.91	More Ref
Sm_g00000416	No variants
Sm_g00000417	12.36	More Ref
Sm_g00000418	31.8	More Alt
Sm_g00000419	51.82	More Ref
Sm_g00000420	14.11	More Ref
Sm_g00000421	22.42	More Ref
Sm_g00000422	36.72	More Alt
Sm_g00000423	17.43	More Alt
Sm_g00000424	67.2	More Ref
Sm_g00000425	No variants
Sm_g00000426	61.76	More Ref
Sm_g00000427	62.29	More Alt
Sm_g00000432	44.99	More Ref
Sm_g00000433	29.41	More Ref
Sm_g00000435	19.79	More Ref
Sm_g00000437	46.22	More Alt
Sm_g00000438	4.8	More Ref
Sm_g00000440	17.24	More Ref
Sm_g00000444	8.53	Equal
Sm_g00000445	23.0	More Alt
Sm_g00000449	No variants
Sm_g00000450	15.79	More Ref
Sm_g00000451	24.58	More Alt
Sm_g00000452	9.59	More Alt
Sm_g00000454	13.33	More Alt
Sm_g00000455	3.64	More Alt
Sm_g00000456	15.91	More Ref
Sm_g00000457	20.0	More Ref
Sm_g00000460	8.9	More Alt
Sm_g00000461	49.9	More Ref
Sm_g00000462	29.27	More Alt
Sm_g00000464	10.44	More Alt
Sm_g00000466	43.91	More Alt
Sm_g00000468	10.15	More Ref
Sm_g00000469	No variants
Sm_g00000470	50.6	More Alt
Sm_g00000472	16.98	More Ref
Sm_g00000474	39.63	More Ref
Sm_g00000475	12.53	Equal
Sm_g00000476	No variants
Sm_g00000477	33.98	More Ref
Sm_g00000478	18.83	More Ref
Sm_g00000479	46.36	More Ref
Sm_g00000480	30.59	More Ref
Sm_g00000481	10.42	More Ref
Sm_g00000483	21.13	More Ref
Sm_g00000484	10.26	More Alt
Sm_g00000485	No variants
Sm_g00000486	21.31	More Alt
Sm_g00000488	9.42	More Alt
Sm_g00000489	7.93	More Alt
Sm_g00000491	23.83	More Alt
Sm_g00000492	7.77	More Ref
Sm_g00000494	20.63	More Alt
Sm_g00000495	26.83	More Ref
Sm_g00000497	48.67	More Ref
Sm_g00000498	70.79	More Alt
Sm_g00000499	22.45	More Ref
Sm_g00000500	16.3	More Ref
Sm_g00000501	27.81	More Ref
Sm_g00000502	14.18	More Alt
Sm_g00000503	52.26	More Ref
Sm_g00000504	66.54	More Alt
Sm_g00000505	64.77	More Alt
Sm_g00000506	15.5	More Ref
Sm_g00000507	43.61	More Ref
Sm_g00000508	21.06	More Ref
Sm_g00000509	36.04	More Ref
Sm_g00000511	26.05	More Ref
Sm_g00000512	5.71	More Ref
Sm_g00000513	22.1	More Ref
Sm_g00000514	40.67	More Ref
Sm_g00000515	No variants
Sm_g00000519	No variants
Sm_g00000521	21.64	More Alt
Sm_g00000522	14.94	More Alt
Sm_g00000523	51.14	More Ref
Sm_g00000525	27.45	More Ref
Sm_g00000526	No variants
Sm_g00000527	40.15	More Ref
Sm_g00000528	60.0	More Alt
Sm_g00000533	26.52	More Alt
Sm_g00000534	18.31	More Alt
Sm_g00000535	35.82	More Ref
Sm_g00000536	58.14	More Alt
Sm_g00000537	50.82	More Ref
Sm_g00000538	59.71	More Ref
Sm_g00000539	54.45	Equal
Sm_g00000540	36.05	More Alt
Sm_g00000541	62.42	More Ref
Sm_g00000542	13.87	More Ref
Sm_g00000543	No variants
Sm_g00000544	No variants
Sm_g00000546	13.96	More Alt
Sm_g00000547	16.35	More Ref
Sm_g00000548	40.02	More Ref
Sm_g00000550	33.71	More Ref
Sm_g00000552	17.66	More Ref
Sm_g00000553	36.04	More Ref
Sm_g00000556	16.69	More Alt
Sm_g00000557	21.72	More Ref
Sm_g00000558	60.94	More Alt
Sm_g00000560	No variants
Sm_g00000561	5.61	More Alt
Sm_g00000562	45.49	More Ref
Sm_g00000563	36.06	More Ref
Sm_g00000565	31.37	More Ref
Sm_g00000566	15.39	More Ref
Sm_g00000567	14.63	More Alt
Sm_g00000568	16.86	More Ref
Sm_g00000569	40.44	More Alt
Sm_g00000570	36.46	More Ref
Sm_g00000571	31.16	More Ref
Sm_g00000572	34.18	More Ref
Sm_g00000573	50.1	More Ref
Sm_g00000575	20.55	More Ref
Sm_g00000577	No variants
Sm_g00000578	No variants
Sm_g00000580	No variants
Sm_g00000581	No variants
Sm_g00000582	No variants
Sm_g00000585	No variants
Sm_g00000586	6.25	More Alt
Sm_g00000588	No variants
Sm_g00000589	No variants
Sm_g00000590	39.74	More Ref
Sm_g00000591	No variants
Sm_g00000596	4.29	More Ref
Sm_g00000599	22.35	More Alt
Sm_g00000601	16.42	More Ref
Sm_g00000602	4.11	More Alt
Sm_g00000603	70.16	More Alt
Sm_g00000604	8.01	More Ref
Sm_g00000605	8.02	More Alt
Sm_g00000607	24.43	More Ref
Sm_g00000608	15.44	More Alt
Sm_g00000609	11.91	More Ref
Sm_g00000611	7.39	More Ref
Sm_g00000612	9.24	More Ref
Sm_g00000613	20.32	More Ref
Sm_g00000614	49.07	More Alt
Sm_g00000615	31.14	More Alt
Sm_g00000616	47.62	More Ref
Sm_g00000617	16.55	More Ref
Sm_g00000618	14.85	More Ref
Sm_g00000619	11.64	More Alt
Sm_g00000620	15.26	More Ref
Sm_g00000621	28.19	More Ref
Sm_g00000622	No variants
Sm_g00000625	17.34	More Ref
Sm_g00000627	35.76	More Ref
Sm_g00000628	13.51	More Ref
Sm_g00000629	33.48	More Ref
Sm_g00000630	63.18	More Ref
Sm_g00000632	35.7	More Ref
Sm_g00000636	4.34	More Alt
Sm_g00000637	6.66	More Ref
Sm_g00000638	12.48	More Alt
Sm_g00000639	14.81	More Ref
Sm_g00000640	9.3	More Ref
Sm_g00000641	31.41	Equal
Sm_g00000642	No variants
Sm_g00000644	5.59	More Ref
Sm_g00000645	19.01	More Ref
Sm_g00000646	15.38	More Alt
Sm_g00000647	9.19	More Alt
Sm_g00000648	23.95	More Ref
Sm_g00000649	11.81	More Ref
Sm_g00000650	26.47	More Ref
Sm_g00000651	59.12	More Alt
Sm_g00000653	39.52	More Ref
Sm_g00000654	12.34	More Alt
Sm_g00000655	29.04	More Ref
Sm_g00000656	17.93	More Ref
Sm_g00000657	15.49	Equal
Sm_g00000658	33.35	More Ref
Sm_g00000659	14.55	More Ref
Sm_g00000660	46.56	More Ref
Sm_g00000661	23.03	Equal
Sm_g00000662	43.9	More Ref
Sm_g00000664	46.3	More Alt
Sm_g00000667	19.94	More Ref
Sm_g00000668	39.01	More Alt
Sm_g00000670	38.52	More Ref
Sm_g00000673	30.21	More Ref
Sm_g00000674	12.87	More Ref
Sm_g00000675	63.49	More Ref
Sm_g00000676	25.95	Equal
Sm_g00000677	40.94	More Alt
Sm_g00000678	8.22	More Ref
Sm_g00000680	No variants
Sm_g00000681	14.64	More Ref
Sm_g00000682	1.14	More Alt
Sm_g00000683	No variants
Sm_g00000684	53.07	More Ref
Sm_g00000686	33.45	More Alt
Sm_g00000687	20.64	Equal
Sm_g00000688	No variants
Sm_g00000689	21.67	More Ref
Sm_g00000690	24.71	Equal
Sm_g00000691	11.88	More Ref
Sm_g00000692	5.69	More Ref
Sm_g00000693	44.13	More Alt
Sm_g00000695	23.78	More Ref
Sm_g00000697	18.24	More Ref
Sm_g00000698	21.82	More Ref
Sm_g00000700	13.48	More Alt
Sm_g00000701	24.55	More Ref
Sm_g00000705	32.67	More Alt
Sm_g00000707	43.69	More Alt
Sm_g00000708	36.88	More Alt
Sm_g00000710	24.52	More Ref
Sm_g00000711	32.51	More Ref
Sm_g00000712	13.11	Equal
Sm_g00000713	14.23	More Ref
Sm_g00000716	No variants
Sm_g00000718	12.91	More Ref
Sm_g00000719	24.47	More Ref
Sm_g00000720	13.66	More Alt
Sm_g00000721	2.56	More Ref
Sm_g00000722	49.3	More Ref
Sm_g00000723	26.54	More Ref
Sm_g00000724	38.66	More Ref
Sm_g00000725	36.3	More Ref
Sm_g00000726	17.53	More Ref
Sm_g00000727	11.83	More Ref
Sm_g00000728	23.71	More Alt
Sm_g00000729	19.79	More Ref
Sm_g00000730	29.42	Equal
Sm_g00000731	13.81	More Ref
Sm_g00000732	17.14	More Ref
Sm_g00000733	20.81	More Ref
Sm_g00000734	23.06	More Ref
Sm_g00000735	No variants
Sm_g00000736	25.9	More Ref
Sm_g00000737	21.15	More Ref
Sm_g00000738	No variants
Sm_g00000739	42.68	More Ref
Sm_g00000741	69.28	More Alt
Sm_g00000742	47.94	More Ref
Sm_g00000743	10.2	More Alt
Sm_g00000744	18.6	More Alt
Sm_g00000746	53.51	More Alt
Sm_g00000752	39.29	More Ref
Sm_g00000753	19.39	More Ref
Sm_g00000754	6.99	Equal
Sm_g00000755	6.75	More Ref
Sm_g00000757	20.14	More Ref
Sm_g00000759	10.82	More Ref
Sm_g00000760	52.68	More Ref
Sm_g00000761	47.66	More Ref
Sm_g00000762	10.55	More Alt
Sm_g00000763	No variants
Sm_g00000764	5.85	Equal
Sm_g00000765	64.61	More Ref
Sm_g00000767	8.97	More Ref
Sm_g00000768	34.79	More Alt
Sm_g00000769	32.6	More Ref
Sm_g00000770	27.63	More Alt
Sm_g00000771	37.71	More Alt
Sm_g00000772	33.13	More Alt
Sm_g00000773	21.97	More Alt
Sm_g00000774	34.04	More Alt
Sm_g00000775	21.99	More Alt
Sm_g00000776	30.97	More Ref
Sm_g00000777	4.44	More Ref
Sm_g00000778	11.35	More Alt
Sm_g00000779	6.52	More Alt
Sm_g00000780	10.67	More Ref
Sm_g00000781	25.35	More Ref
Sm_g00000782	12.0	More Ref
Sm_g00000784	18.12	More Alt
Sm_g00000785	No variants
Sm_g00000786	6.52	More Ref
Sm_g00000787	49.74	More Ref
Sm_g00000788	11.68	More Alt
Sm_g00000789	11.59	More Ref
Sm_g00000790	10.68	More Ref
Sm_g00000791	24.41	More Ref
Sm_g00000792	22.34	More Alt
Sm_g00000793	13.36	More Ref
Sm_g00000794	8.37	More Ref
Sm_g00000795	36.63	More Alt
Sm_g00000796	67.66	More Alt
Sm_g00000797	12.74	More Ref
Sm_g00000798	13.62	More Ref
Sm_g00000799	14.91	More Ref
Sm_g00000800	34.8	More Ref
Sm_g00000801	1.52	More Alt
Sm_g00000802	18.01	More Ref
Sm_g00000803	No variants
Sm_g00000804	10.89	Equal
Sm_g00000805	30.32	More Alt
Sm_g00000806	3.95	More Alt
Sm_g00000807	18.35	Equal
Sm_g00000809	16.99	More Ref
Sm_g00000811	12.22	More Alt
Sm_g00000812	17.93	More Ref
Sm_g00000814	20.54	More Ref
Sm_g00000815	23.45	More Ref
Sm_g00000817	12.85	More Ref
Sm_g00000818	17.46	More Alt
Sm_g00000819	25.47	More Ref
Sm_g00000821	15.14	More Ref
Sm_g00000822	33.65	More Ref
Sm_g00000823	43.12	More Ref
Sm_g00000824	14.38	More Alt
Sm_g00000825	9.82	More Ref
Sm_g00000826	32.39	More Alt
Sm_g00000827	20.11	More Ref
Sm_g00000828	36.13	More Ref
Sm_g00000829	25.88	More Alt
Sm_g00000830	8.11	More Alt
Sm_g00000831	23.46	More Ref
Sm_g00000832	3.09	More Alt
Sm_g00000833	39.5	More Ref
Sm_g00000835	25.63	More Alt
Sm_g00000837	13.83	More Ref
Sm_g00000838	16.74	More Alt
Sm_g00000839	30.09	More Ref
Sm_g00000840	61.58	More Alt
Sm_g00000841	43.58	More Alt
Sm_g00000842	28.16	More Ref
Sm_g00000845	25.96	More Alt
Sm_g00000846	14.23	More Ref
Sm_g00000847	10.75	More Ref
Sm_g00000849	20.03	More Ref
Sm_g00000850	80.95	More Alt
Sm_g00000851	No variants
Sm_g00000852	38.61	More Ref
Sm_g00000853	32.46	More Ref
Sm_g00000854	28.07	More Alt
Sm_g00000855	28.55	More Ref
Sm_g00000856	15.91	More Ref
Sm_g00000861	34.7	More Ref
Sm_g00000863	18.26	More Alt
Sm_g00000864	11.97	More Ref
Sm_g00000865	64.96	More Ref
Sm_g00000866	45.4	More Ref
Sm_g00000867	31.17	More Alt
Sm_g00000868	40.48	More Alt
Sm_g00000869	9.09	More Alt
Sm_g00000870	No variants
Sm_g00000871	27.46	More Ref
Sm_g00000872	21.66	More Alt
Sm_g00000873	12.51	More Ref
Sm_g00000874	15.69	More Ref
Sm_g00000875	10.65	More Ref
Sm_g00000876	41.23	More Alt
Sm_g00000877	51.31	More Alt
Sm_g00000878	8.86	More Alt
Sm_g00000879	21.47	More Alt
Sm_g00000880	13.99	More Ref
Sm_g00000881	35.72	More Ref
Sm_g00000882	16.32	Equal
Sm_g00000885	18.02	More Ref
Sm_g00000886	29.08	More Ref
Sm_g00000887	24.9	More Alt
Sm_g00000888	6.82	More Alt
Sm_g00000889	46.35	More Alt
Sm_g00000890	15.59	More Alt
Sm_g00000891	21.51	More Alt
Sm_g00000892	8.39	More Alt
Sm_g00000893	No variants
Sm_g00000894	30.43	More Ref
Sm_g00000896	27.22	More Ref
Sm_g00000897	12.17	More Alt
Sm_g00000899	16.14	More Ref
Sm_g00000900	40.42	More Ref
Sm_g00000904	4.84	More Ref
Sm_g00000905	24.32	More Ref
Sm_g00000906	11.51	More Ref
Sm_g00000907	41.3	More Alt
Sm_g00000908	10.09	More Ref
Sm_g00000909	17.42	More Ref
Sm_g00000910	27.76	More Ref
Sm_g00000911	17.0	More Ref
Sm_g00000913	25.76	More Ref
Sm_g00000914	56.98	More Ref
Sm_g00000916	20.67	More Alt
Sm_g00000917	64.29	More Ref
Sm_g00000919	14.16	More Ref
Sm_g00000920	16.59	More Ref
Sm_g00000921	23.21	More Alt
Sm_g00000922	21.03	More Alt
Sm_g00000925	55.97	More Alt
Sm_g00000926	40.25	More Alt
Sm_g00000927	38.93	More Alt
Sm_g00000928	11.01	More Ref
Sm_g00000929	33.23	More Ref
Sm_g00000930	43.81	More Ref
Sm_g00000931	18.41	More Alt
Sm_g00000932	No variants
Sm_g00000933	13.01	More Ref
Sm_g00000934	21.81	More Ref
Sm_g00000936	21.8	More Alt
Sm_g00000937	10.72	More Alt
Sm_g00000938	5.26	More Alt
Sm_g00000939	13.85	More Alt
Sm_g00000940	No variants
Sm_g00000942	No variants
Sm_g00000943	39.41	More Alt
Sm_g00000944	31.02	More Ref
Sm_g00000945	24.22	More Ref
Sm_g00000946	26.07	More Ref
Sm_g00000947	13.39	More Ref
Sm_g00000948	9.57	More Ref
Sm_g00000949	53.6	More Alt
Sm_g00000950	76.17	More Alt
Sm_g00000953	18.21	More Ref
Sm_g00000957	28.08	More Ref
Sm_g00000958	7.89	More Ref
Sm_g00000959	14.85	More Ref
Sm_g00000960	39.44	More Ref
Sm_g00000961	39.41	More Ref
Sm_g00000962	76.59	More Ref
Sm_g00000964	15.59	More Alt
Sm_g00000965	12.48	More Ref
Sm_g00000966	32.69	More Ref
Sm_g00000967	41.9	More Alt
Sm_g00000969	27.84	More Ref
Sm_g00000971	14.45	More Alt
Sm_g00000972	No variants
Sm_g00000973	4.69	More Alt
Sm_g00000974	25.77	More Ref
Sm_g00000975	24.46	More Ref
Sm_g00000976	41.03	More Alt
Sm_g00000977	44.29	More Alt
Sm_g00000978	24.11	More Ref
Sm_g00000980	19.14	More Ref
Sm_g00000982	16.83	More Ref
Sm_g00000983	52.62	More Ref
Sm_g00000984	25.37	More Ref
Sm_g00000985	17.77	More Alt
Sm_g00000986	2.35	More Ref
Sm_g00000988	18.26	More Ref
Sm_g00000989	15.76	More Ref
Sm_g00000990	22.75	More Ref
Sm_g00000991	No variants
Sm_g00000992	25.49	More Ref
Sm_g00000993	37.05	More Ref
Sm_g00000995	28.08	More Alt
Sm_g00000996	11.26	More Ref
Sm_g00000997	20.72	More Alt
Sm_g00000998	25.25	More Ref
Sm_g00000999	20.43	More Alt
Sm_g00001000	No variants
Sm_g00001001	37.31	More Alt
Sm_g00001002	22.35	More Alt
Sm_g00001004	No variants
Sm_g00001005	50.0	More Ref
Sm_g00001006	No variants
Sm_g00001007	29.17	More Ref
Sm_g00001008	30.17	More Alt
Sm_g00001009	12.04	More Ref
Sm_g00001010	13.68	More Ref
Sm_g00001011	11.82	More Alt
Sm_g00001012	9.93	More Ref
Sm_g00001014	20.8	More Alt
Sm_g00001015	16.21	More Alt
Sm_g00001016	23.28	More Alt
Sm_g00001018	38.92	More Ref
Sm_g00001019	22.89	More Ref
Sm_g00001020	16.02	More Ref
Sm_g00001021	No variants
Sm_g00001022	24.34	More Ref
Sm_g00001023	12.48	More Ref
Sm_g00001024	21.74	More Ref
Sm_g00001025	51.76	More Ref
Sm_g00001026	31.84	More Alt
Sm_g00001028	24.45	More Ref
Sm_g00001029	26.19	Equal
Sm_g00001031	11.38	More Ref
Sm_g00001032	12.4	More Ref
Sm_g00001033	26.26	More Ref
Sm_g00001034	16.77	More Ref
Sm_g00001037	46.15	More Ref
Sm_g00001040	38.18	More Ref
Sm_g00001041	20.51	More Ref
Sm_g00001042	17.72	More Ref
Sm_g00001045	25.09	More Ref
Sm_g00001046	No variants
Sm_g00001047	17.69	More Ref
Sm_g00001048	16.1	More Alt
Sm_g00001049	5.42	More Ref
Sm_g00001050	No variants
Sm_g00001052	53.12	More Alt
Sm_g00001054	33.44	More Ref
Sm_g00001056	42.7	More Ref
Sm_g00001057	23.34	More Ref
Sm_g00001060	41.5	More Alt
Sm_g00001062	18.17	More Ref
Sm_g00001063	33.65	More Ref
Sm_g00001073	16.87	More Alt
Sm_g00001074	10.4	More Ref
Sm_g00001075	21.78	More Ref
Sm_g00001076	36.56	More Ref
Sm_g00001077	28.21	More Alt
Sm_g00001078	22.26	More Ref
Sm_g00001079	7.0	More Alt
Sm_g00001080	12.17	More Alt
Sm_g00001081	No variants
Sm_g00001082	10.33	More Alt
Sm_g00001083	26.18	More Ref
Sm_g00001084	14.47	More Alt
Sm_g00001085	18.61	More Alt
Sm_g00001086	30.94	More Alt
Sm_g00001087	62.69	More Ref
Sm_g00001088	16.77	More Alt
Sm_g00001089	39.14	More Alt
Sm_g00001090	15.93	More Ref
Sm_g00001091	2.69	More Ref
Sm_g00001092	33.86	More Ref
Sm_g00001093	10.14	More Alt
Sm_g00001094	14.24	More Alt
Sm_g00001095	8.29	More Ref
Sm_g00001096	12.93	More Ref
Sm_g00001097	No variants
Sm_g00001098	25.9	More Ref
Sm_g00001099	11.95	More Ref
Sm_g00001100	64.71	More Alt
Sm_g00001101	17.01	More Alt
Sm_g00001102	11.97	More Ref
Sm_g00001103	12.34	More Ref
Sm_g00001106	26.61	More Alt
Sm_g00001107	42.03	More Ref
